Timestamp,NodeId,Latitude,Longitude,Tech,ARFCN,Code,PLMNId,LAC,CellId,Sig Tech,Sig Pow,Sig Qual,Color Value,Color Name,Color
2022-02-24 10:06:31,2304,35.74990,51.54527,,0,0,0,0,0,4G,-73.6,-10.7,-46.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:35,2304,35.74987,51.54545,4G,3300,453,43211,45214,23261451,4G,-77.3,-12.0,-48.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:39,2304,35.74985,51.54562,4G,3300,453,43211,45214,23261451,4G,-74.4,-12.5,-47.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:41,2304,35.74983,51.54574,4G,3300,453,43211,45214,23261451,4G,-73.8,-11.7,-45.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:45,2304,35.74979,51.54593,4G,3300,453,43211,45214,23261451,4G,-75.4,-11.8,-45.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:49,2304,35.74968,51.54611,4G,3300,453,43211,45214,23261451,4G,-74.2,-11.9,-44.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:53,2304,35.74956,51.54625,4G,3300,454,43211,45214,23261443,4G,-69.0,-11.9,-43.3 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:57,2304,35.74943,51.54629,4G,3300,454,43211,45214,23261443,4G,-65.5,-11.7,-37.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:06:59,2304,35.74934,51.54626,4G,3300,454,43211,45214,23261443,4G,-69.7,-10.9,-40.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:01,2304,35.74924,51.54622,4G,3300,454,43211,45214,23261443,4G,-79.5,-13.0,-47.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:03,2304,35.74913,51.54617,4G,3300,454,43211,45214,23261443,4G,-70.2,-10.6,-38.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:05,2304,35.74902,51.54612,4G,3300,454,43211,45214,23261443,4G,-79.6,-13.3,-46.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:07,2304,35.74891,51.54606,4G,3300,454,43211,45214,23261443,4G,-74.2,-10.1,-48.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:09,2304,35.74878,51.54599,4G,3300,454,43211,45214,23261443,4G,-79.2,-11.2,-50.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:11,2304,35.74864,51.54592,4G,3300,454,43211,45214,23261443,4G,-83.0,-13.0,-54.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:13,2304,35.74850,51.54584,4G,3300,454,43211,45214,23261443,4G,-84.5,-12.0,-52.5 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:15,2304,35.74835,51.54577,4G,3300,454,43211,45214,23261443,4G,-83.0,-13.0,-53.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:17,2304,35.74821,51.54570,4G,3300,454,43211,45214,23261443,4G,-82.5,-13.0,-55.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:19,2304,35.74808,51.54564,4G,3300,454,43211,45214,23261443,4G,-83.0,-12.0,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:21,2304,35.74797,51.54557,4G,3300,454,43211,45214,23261443,4G,-83.5,-13.5,-54.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:23,2304,35.74785,51.54551,4G,3300,454,43211,45214,23261443,4G,-90.0,-16.0,-53.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:25,2304,35.74772,51.54544,4G,3300,456,43211,45214,23261442,4G,-88.5,-17.5,-51.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:27,2304,35.74757,51.54536,4G,3300,456,43211,45214,23261442,4G,-82.0,-11.0,-51.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:29,2304,35.74742,51.54528,4G,3300,456,43211,45214,23261442,4G,-78.0,-11.5,-49.5 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:31,2304,35.74726,51.54520,4G,3300,456,43211,45214,23261442,4G,-78.0,-10.5,-49.5 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:33,2304,35.74711,51.54511,4G,3300,456,43211,45214,23261442,4G,-76.0,-9.0,-51.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:35,2304,35.74696,51.54503,4G,3300,456,43211,45214,23261442,4G,-77.0,-10.5,-49.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:37,2304,35.74680,51.54496,4G,3300,456,43211,45214,23261442,4G,-80.0,-11.0,-48.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:39,2304,35.74665,51.54487,4G,3300,456,43211,45214,23261442,4G,-78.5,-13.0,-45.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:41,2304,35.74651,51.54480,4G,3300,456,43211,45214,23261442,4G,-78.0,-12.0,-46.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:43,2304,35.74642,51.54475,4G,3300,456,43211,45214,23261442,4G,-80.8,-13.3,-48.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:47,2304,35.74632,51.54466,4G,3300,456,43211,45214,23261442,4G,-88.4,-17.2,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:51,2304,35.74638,51.54450,4G,3300,456,43211,45214,23261442,4G,-84.8,-14.3,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:53,2304,35.74642,51.54440,4G,3300,302,43211,45214,23478019,4G,-90.4,-12.9,-59.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:55,2304,35.74643,51.54427,4G,3300,302,43211,45214,23478019,4G,-89.5,-11.9,-60.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:57,2304,35.74644,51.54414,4G,3300,302,43211,45214,23478019,4G,-88.3,-11.7,-57.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:07:59,2304,35.74645,51.54398,4G,3300,302,43211,45214,23478019,4G,-90.2,-11.9,-58.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:01,2304,35.74648,51.54380,4G,3300,411,43211,45214,23475201,4G,-90.2,-12.8,-59.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:03,2304,35.74651,51.54363,4G,3300,411,43211,45214,23475201,4G,-88.1,-12.0,-59.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:05,2304,35.74654,51.54346,4G,3300,411,43211,45214,23475201,4G,-91.3,-13.1,-60.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:07,2304,35.74656,51.54328,4G,3300,411,43211,45214,23475201,4G,-90.7,-11.7,-61.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:09,2304,35.74657,51.54313,4G,3300,411,43211,45214,23475201,4G,-92.6,-14.0,-61.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:08:11,2304,35.74660,51.54300,4G,3300,413,43211,45214,23475203,4G,-89.8,-13.7,-58.3 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:11:11,2304,35.74658,51.54289,4G,3102,413,43211,45214,23475209,4G,-88.2,-12.3,-59.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:59:55,2304,35.74652,51.54307,4G,3102,413,43211,45214,23475209,4G,-93.5,-14.8,-60.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:59:57,2304,35.74653,51.54322,4G,3102,413,43211,45214,23475209,4G,-97.0,-16.2,-60.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 10:59:59,2304,35.74651,51.54335,4G,3102,411,43211,45214,23475207,4G,-97.1,-17.1,-61.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:01,2304,35.74650,51.54349,4G,3102,411,43211,45214,23475207,4G,-93.9,-17.9,-56.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:03,2304,35.74649,51.54362,4G,3102,411,43211,45214,23475207,4G,-91.7,-13.4,-59.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:05,2304,35.74648,51.54375,4G,3102,411,43211,45214,23475207,4G,-92.1,-13.4,-59.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:07,2304,35.74646,51.54389,4G,3102,411,43211,45214,23475207,4G,-92.5,-14.4,-58.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:09,2304,35.74645,51.54401,4G,3102,411,43211,45214,23475207,4G,-91.9,-14.7,-57.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:11,2304,35.74643,51.54412,4G,3102,411,43211,45214,23475207,4G,-92.1,-14.9,-57.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:15,2304,35.74641,51.54430,4G,3102,302,43211,45214,23478025,4G,-92.1,-17.0,-54.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:19,2304,35.74639,51.54445,4G,3102,302,43211,45214,23478025,4G,-84.5,-12.1,-52.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:39,2304,35.74639,51.54457,4G,3102,456,43211,45214,23261448,4G,-85.2,-15.2,-52.7 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:43,2304,35.74632,51.54464,4G,3102,456,43211,45214,23261448,4G,-77.4,-13.0,-42.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:47,2304,35.74618,51.54460,4G,3102,456,43211,45214,23261448,4G,-83.3,-13.7,-49.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:51,2304,35.74609,51.54452,4G,3102,456,43211,45214,23261448,4G,-78.5,-13.1,-49.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:55,2304,35.74600,51.54446,4G,3102,411,43211,45214,23475207,4G,-81.9,-13.3,-49.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:00:59,2304,35.74586,51.54436,4G,3102,411,43211,45214,23475207,4G,-79.8,-10.9,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:03,2304,35.74577,51.54432,4G,3102,411,43211,45214,23475207,4G,-78.6,-10.0,-50.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:07,2304,35.74563,51.54428,4G,3102,411,43211,45214,23475207,4G,-73.2,-8.6,-47.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:11,2304,35.74547,51.54421,4G,3102,411,43211,45214,23475207,4G,-80.2,-11.1,-50.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:15,2304,35.74533,51.54413,4G,3102,411,43211,45214,23475207,4G,-80.3,-10.8,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:19,2304,35.74522,51.54406,4G,3102,411,43211,45214,23475207,4G,-77.6,-11.4,-49.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:23,2304,35.74513,51.54402,4G,3102,411,43211,45214,23475207,4G,-83.6,-12.6,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:27,2304,35.74502,51.54396,4G,3102,412,43211,45214,23475208,4G,-85.8,-13.9,-52.3 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:01:35,2304,35.74493,51.54389,4G,3102,454,43211,45214,23261449,4G,-85.3,-15.0,-52.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:10:25,2304,35.74484,51.54387,4G,3102,454,43211,45214,23261449,4G,-85.6,-15.2,-51.9 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:15,2304,35.74475,51.54384,4G,3102,454,43211,45214,23261449,4G,-86.0,-14.5,-52.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:21,2304,35.74464,51.54380,4G,3102,290,43211,45214,23248393,4G,-81.8,-13.1,-52.7 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:25,2304,35.74454,51.54377,4G,3102,290,43211,45214,23248393,4G,-81.7,-12.7,-52.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:29,2304,35.74435,51.54367,4G,3102,290,43211,45214,23248393,4G,-77.4,-11.0,-50.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:31,2304,35.74423,51.54361,4G,3102,290,43211,45214,23248393,4G,-81.9,-11.7,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:33,2304,35.74411,51.54355,4G,3102,290,43211,45214,23248393,4G,-82.9,-11.5,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:35,2304,35.74400,51.54349,4G,3102,290,43211,45214,23248393,4G,-82.0,-10.3,-53.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:37,2304,35.74390,51.54345,4G,3102,290,43211,45214,23248393,4G,-80.5,-11.0,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:41,2304,35.74376,51.54337,4G,3102,290,43211,45214,23248393,4G,-81.0,-10.0,-51.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:51,2304,35.74364,51.54330,4G,3102,290,43211,45214,23248393,4G,-76.8,-8.2,-51.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:15:57,2304,35.74354,51.54324,4G,3102,290,43211,45214,23248393,4G,-78.3,-9.0,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:03,2304,35.74345,51.54320,4G,3102,290,43211,45214,23248393,4G,-71.5,-9.0,-46.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:11,2304,35.74336,51.54316,4G,3102,290,43211,45214,23248393,4G,-77.5,-9.5,-48.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:17,2304,35.74323,51.54308,4G,3102,290,43211,45214,23248393,4G,-72.2,-8.7,-46.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:21,2304,35.74307,51.54297,4G,3102,290,43211,45214,23248393,4G,-75.3,-9.4,-47.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:23,2304,35.74298,51.54290,4G,3102,290,43211,45214,23248393,4G,-76.2,-9.7,-49.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:25,2304,35.74289,51.54286,4G,3102,290,43211,45214,23248393,4G,-78.5,-10.2,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:27,2304,35.74280,51.54282,4G,3102,290,43211,45214,23248393,4G,-81.5,-10.9,-53.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:31,2304,35.74266,51.54271,4G,3102,290,43211,45214,23248393,4G,-79.3,-11.1,-49.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:33,2304,35.74259,51.54264,4G,3102,290,43211,45214,23248393,4G,-80.3,-11.4,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:35,2304,35.74252,51.54255,4G,3102,290,43211,45214,23248393,4G,-80.2,-10.7,-50.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:37,2304,35.74245,51.54242,4G,3102,290,43211,45214,23248393,4G,-79.6,-10.7,-48.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:39,2304,35.74239,51.54229,4G,3102,290,43211,45214,23248393,4G,-80.3,-10.8,-52.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:41,2304,35.74233,51.54216,4G,3102,290,43211,45214,23248393,4G,-84.4,-12.9,-54.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:43,2304,35.74226,51.54203,4G,3102,412,43211,45214,23475208,4G,-85.3,-11.7,-56.3 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:45,2304,35.74219,51.54194,4G,3102,288,43211,45214,23248392,4G,-85.2,-12.7,-53.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:49,2304,35.74206,51.54185,4G,3102,288,43211,45214,23248392,4G,-83.5,-12.7,-54.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:53,2304,35.74193,51.54182,4G,3102,288,43211,45214,23248392,4G,-83.0,-12.0,-51.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:57,2304,35.74179,51.54190,4G,3102,288,43211,45214,23248392,4G,-82.0,-11.7,-49.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:16:59,2304,35.74172,51.54198,4G,3102,288,43211,45214,23248392,4G,-80.6,-10.7,-49.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:01,2304,35.74165,51.54208,4G,3102,288,43211,45214,23248392,4G,-84.1,-13.8,-55.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:03,2304,35.74160,51.54219,4G,3102,288,43211,45214,23248392,4G,-86.9,-12.8,-54.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:05,2304,35.74159,51.54231,4G,3102,288,43211,45214,23248392,4G,-88.5,-12.9,-55.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:09,2304,35.74163,51.54250,4G,3102,288,43211,45214,23248392,4G,-86.8,-12.8,-56.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:13,2304,35.74171,51.54267,4G,3102,288,43211,45214,23248392,4G,-84.8,-12.2,-55.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:17,2304,35.74179,51.54284,4G,3102,288,43211,45214,23248392,4G,-82.0,-11.0,-51.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:21,2304,35.74187,51.54299,4G,3102,288,43211,45214,23248392,4G,-80.4,-10.6,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:17:25,2304,35.74197,51.54311,4G,3300,288,43211,45214,23248386,4G,-84.6,-13.1,-53.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:41,2304,35.74207,51.54311,4G,3300,288,43211,45214,23248386,4G,-81.3,-11.3,-55.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:45,2304,35.74216,51.54307,4G,3300,288,43211,45214,23248386,4G,-80.8,-10.9,-53.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:51,2304,35.74230,51.54301,4G,3300,288,43211,45214,23248386,4G,-82.1,-12.6,-52.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:53,2304,35.74240,51.54296,4G,3300,288,43211,45214,23248386,4G,-84.9,-13.7,-56.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:55,2304,35.74249,51.54293,4G,3300,288,43211,45214,23248386,4G,-84.5,-13.9,-56.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:57,2304,35.74260,51.54291,4G,3300,290,43211,45214,23248387,4G,-85.2,-14.1,-55.7 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:27:59,2304,35.74272,51.54292,4G,3300,290,43211,45214,23248387,4G,-81.6,-15.6,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:01,2304,35.74282,51.54293,4G,3300,290,43211,45214,23248387,4G,-79.3,-11.1,-54.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:03,2304,35.74292,51.54298,4G,3300,290,43211,45214,23248387,4G,-77.7,-9.2,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:05,2304,35.74302,51.54303,4G,3300,290,43211,45214,23248387,4G,-74.7,-9.9,-50.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:09,2304,35.74316,51.54312,4G,3300,290,43211,45214,23248387,4G,-74.8,-9.2,-50.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:13,2304,35.74330,51.54319,4G,3300,290,43211,45214,23248387,4G,-77.1,-9.3,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:17,2304,35.74346,51.54328,4G,3300,290,43211,45214,23248387,4G,-74.0,-9.3,-48.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:19,2304,35.74355,51.54332,4G,3300,290,43211,45214,23248387,4G,-73.1,-9.2,-50.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:21,2304,35.74364,51.54337,4G,3300,290,43211,45214,23248387,4G,-75.1,-9.4,-49.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:23,2304,35.74372,51.54340,4G,3300,290,43211,45214,23248387,4G,-79.1,-10.4,-52.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:25,2304,35.74381,51.54345,4G,3300,290,43211,45214,23248387,4G,-78.3,-10.0,-52.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:27,2304,35.74389,51.54352,4G,3300,290,43211,45214,23248387,4G,-77.8,-9.6,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:29,2304,35.74399,51.54357,4G,3300,290,43211,45214,23248387,4G,-72.0,-8.8,-49.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:31,2304,35.74409,51.54362,4G,3300,290,43211,45214,23248387,4G,-78.5,-9.6,-51.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:33,2304,35.74419,51.54368,4G,3300,290,43211,45214,23248387,4G,-76.8,-10.2,-52.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:35,2304,35.74431,51.54373,4G,3300,290,43211,45214,23248387,4G,-81.0,-11.0,-53.5 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:37,2304,35.74444,51.54377,4G,3300,290,43211,45214,23248387,4G,-80.0,-11.0,-52.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:39,2304,35.74457,51.54383,4G,3300,290,43211,45214,23248387,4G,-77.5,-10.5,-51.5 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:41,2304,35.74470,51.54390,4G,3300,290,43211,45214,23248387,4G,-76.0,-10.0,-50.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:43,2304,35.74484,51.54400,4G,3300,290,43211,45214,23248387,4G,-84.0,-14.1,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:45,2304,35.74499,51.54408,4G,3300,412,43211,45214,23475202,4G,-78.9,-12.3,-52.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:47,2304,35.74512,51.54416,4G,3300,411,43211,45214,23475201,4G,-77.8,-12.9,-50.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:49,2304,35.74526,51.54424,4G,3300,411,43211,45214,23475201,4G,-80.3,-11.9,-53.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:51,2304,35.74540,51.54430,4G,3300,411,43211,45214,23475201,4G,-78.8,-11.2,-52.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:53,2304,35.74553,51.54437,4G,3300,411,43211,45214,23475201,4G,-72.9,-9.9,-45.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:55,2304,35.74566,51.54444,4G,3300,411,43211,45214,23475201,4G,-75.6,-10.0,-50.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:57,2304,35.74580,51.54449,4G,3300,411,43211,45214,23475201,4G,-77.3,-11.9,-50.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:28:59,2304,35.74593,51.54455,4G,3300,411,43211,45214,23475201,4G,-80.0,-13.1,-52.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:01,2304,35.74605,51.54460,4G,3300,411,43211,45214,23475201,4G,-82.8,-13.0,-54.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:03,2304,35.74616,51.54465,4G,3300,411,43211,45214,23475201,4G,-83.9,-14.1,-55.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:05,2304,35.74626,51.54471,4G,3300,454,43211,45214,23261443,4G,-86.6,-17.1,-54.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:07,2304,35.74637,51.54476,4G,3300,454,43211,45214,23261443,4G,-84.6,-14.7,-55.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:09,2304,35.74647,51.54484,4G,3300,454,43211,45214,23261443,4G,-85.7,-16.3,-56.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:11,2304,35.74659,51.54490,4G,3300,456,43211,45214,23261442,4G,-83.9,-14.5,-57.1 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:13,2304,35.74671,51.54497,4G,3300,456,43211,45214,23261442,4G,-80.0,-11.4,-56.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:15,2304,35.74685,51.54504,4G,3300,456,43211,45214,23261442,4G,-78.8,-11.3,-54.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:17,2304,35.74700,51.54513,4G,3300,456,43211,45214,23261442,4G,-76.9,-10.9,-53.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:19,2304,35.74716,51.54520,4G,3300,456,43211,45214,23261442,4G,-78.2,-10.1,-50.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:21,2304,35.74731,51.54528,4G,3300,456,43211,45214,23261442,4G,-74.6,-10.1,-51.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:23,2304,35.74746,51.54536,4G,3300,456,43211,45214,23261442,4G,-77.3,-10.4,-50.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:25,2304,35.74760,51.54544,4G,3300,456,43211,45214,23261442,4G,-82.0,-11.7,-58.4 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:27,2304,35.74776,51.54552,4G,3300,456,43211,45214,23261442,4G,-80.2,-11.8,-55.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:29,2304,35.74791,51.54559,4G,3300,456,43211,45214,23261442,4G,-82.9,-13.1,-55.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:31,2304,35.74805,51.54567,4G,3300,456,43211,45214,23261442,4G,-84.6,-13.3,-56.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:33,2304,35.74819,51.54576,4G,3300,456,43211,45214,23261442,4G,-84.0,-14.4,-55.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:35,2304,35.74834,51.54583,4G,3300,456,43211,45214,23261442,4G,-82.8,-13.9,-55.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:37,2304,35.74850,51.54591,4G,3300,454,43211,45214,23261443,4G,-81.7,-11.7,-54.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:39,2304,35.74866,51.54599,4G,3300,454,43211,45214,23261443,4G,-83.0,-11.9,-54.2 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:41,2304,35.74879,51.54607,4G,3300,454,43211,45214,23261443,4G,-78.9,-11.0,-52.6 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:43,2304,35.74891,51.54615,4G,3300,454,43211,45214,23261443,4G,-82.3,-13.8,-52.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:45,2304,35.74904,51.54621,4G,3300,454,43211,45214,23261443,4G,-80.4,-13.0,-50.8 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:47,2304,35.74915,51.54627,4G,3300,454,43211,45214,23261443,4G,-76.0,-10.6,-51.0 [dBm] (Excellent),Excellent,#00703c
2022-02-24 11:29:49,2304,35.74927,51.54634,4G,3300,453,43211,45214,23261451,4G,-76.5,-13.3,-52.6 [dBm] (Excellent),Excellent,#00703c
