Color@Name@Count@Distance@Distribution@Tech
#000000 @Null@1@0@0.02@
#ff34ff @23261451@9@106@0.20@4G
#ff4a46 @23261443@28@404@0.62@4G
#008941 @23261442@136@1952@3.02@4G
#006fa6 @23478019@75@1046@1.67@4G
#a30059 @23475201@59@800@1.31@4G
#7a4900 @23475203@1@11@0.02@4G
#0000a6 @23475209@3@23@0.07@4G
#b79762 @23475207@15@193@0.33@4G
#004d43 @23478025@2@29@0.04@4G
#8fb0ff @23261448@4@48@0.09@4G
#997d87 @23475208@2@25@0.04@4G
#5a0007 @23261449@3@32@0.07@4G
#809693 @23248393@23@306@0.51@4G
#1b4400 @23248392@22@288@0.49@4G
#4fc601 @23248386@31@423@0.69@4G
#3b5dff @23248387@67@813@1.49@4G
#4a3b53 @23475202@11@164@0.24@4G
#ff2f80 @23261441@52@798@1.16@4G
#61615a @23675915@55@683@1.22@4G
#ba0900 @23478017@129@1754@2.87@4G
#6b7900 @23189763@43@585@0.96@4G
#00c2a0 @23248385@66@921@1.47@4G
#ffaa92 @23114243@7@94@0.16@4G
#ff90c9 @23367683@56@719@1.24@4G
#b903aa @23183107@50@671@1.11@4G
#d16100 @23367682@71@956@1.58@4G
#000035 @23183105@84@1090@1.87@4G
#7b4f4b @23366915@265@3457@5.89@4G
#a1c299 @23475971@88@1132@1.96@4G
#300018 @23189761@121@1592@2.69@4G
#0aa6d8 @23189762@36@516@0.80@4G
#013349 @23189765@17@249@0.38@4G
#00846f @23189768@13@181@0.29@4G
#372101 @23189767@8@100@0.18@4G
#ffb500 @23189777@2@36@0.04@4G
#a079bf @23183112@29@377@0.64@4G
#cc0744 @23183111@11@146@0.24@4G
#c0b9b2 @23183110@34@452@0.76@4G
#c2ff99 @23367686@32@441@0.71@4G
#001e09 @23367684@19@247@0.42@4G
#00489c @23769347@111@1415@2.47@4G
#6f0062 @23769345@28@368@0.62@4G
#0cbd66 @23367681@6@91@0.13@4G
#eec3ff @23114242@116@1501@2.58@4G
#456d75 @23769346@111@1509@2.47@4G
#b77b68 @23366914@123@1642@2.73@4G
#7a87a1 @23366917@7@97@0.16@4G
#788d66 @23366933@15@192@0.33@4G
#885578 @23366919@2@31@0.04@4G
#fad09f @23366921@19@273@0.42@4G
#ff8a9a @23769367@14@172@0.31@4G
#d157a0 @23367701@3@35@0.07@4G
#bec459 @23183106@105@1408@2.33@4G
#456648 @23366913@47@646@1.04@4G
#0086ed @23370243@85@1111@1.89@4G
#886f4c @23367685@16@231@0.36@4G
#34362d @23261444@14@183@0.31@4G
#b4a8bd @23769350@20@244@0.44@4G
#00a6aa @23478020@9@105@0.20@4G
#452c2c @23261445@45@582@1.00@4G
#636375 @23183113@10@121@0.22@4G
#a3c8c9 @23183108@1@13@0.02@4G
#ff913f @23475969@83@1108@1.85@4G
#938a81 @23189771@43@526@0.96@4G
#575329 @23248391@40@566@0.89@4G
#00fecf @23248390@1@10@0.02@4G
#b05b6f @23248388@13@150@0.29@4G
#8cd0ff @23189766@10@123@0.22@4G
#3b9700 @23675918@1@10@0.02@4G
#04f757 @23367427@1@10@0.02@4G
#c8a1a1 @23750145@1@10@0.02@4G
#1e6e00 @23475977@13@149@0.29@4G
#7900d7 @23478018@97@1329@2.16@4G
#a77500 @23370241@25@274@0.56@4G
#6367a9 @23114241@22@315@0.49@4G
#a05837 @23370755@51@699@1.13@4G
#6b002c @23370753@41@519@0.91@4G
#772600 @23263234@64@1037@1.42@4G
#d790ff @23366403@64@1068@1.42@4G
#9b9700 @23327233@26@384@0.58@4G
#549e79 @23327235@139@1818@3.09@4G
#fff69f @23366657@28@387@0.62@4G
#201625 @23327234@57@799@1.27@4G
#72418f @23366658@20@259@0.44@4G
#bc23ff @23297281@9@115@0.20@4G
#99adc0 @23366659@125@1616@2.78@4G
#3a2465 @23769091@135@1749@3.00@4G
#922329 @23769111@7@106@0.16@4G
#5b4534 @23475989@16@205@0.36@4G
#fde8dc @23366934@1@15@0.02@4G
#404e55 @23366661@1@16@0.02@4G
#0089a3 @23769092@5@59@0.11@4G
#cb7e98 @23370246@17@205@0.38@4G
#a4e804 @23769349@17@219@0.38@4G
#324e72 @23769089@72@974@1.60@4G
#6a3a4c @23769090@141@1880@3.13@4G
#83ab58 @23370242@49@599@1.09@4G
#001c1e @23370754@145@1854@3.22@4G
#d1f7ce @23769348@1@18@0.02@4G
#004b28 @23370244@48@621@1.07@4G
#c8d0f6 @23370245@5@67@0.11@4G
#a3a489 @23370248@26@338@0.58@4G
#806c66 @23370247@36@449@0.80@4G
#222800 @23114244@2@30@0.04@4G
#bf5650 @23114245@23@298@0.51@4G
#e83000 @23370758@11@144@0.24@4G
#66796d @23370761@39@513@0.87@4G
#da007c @23114247@5@64@0.11@4G
#ff1a59 @23370760@26@379@0.58@4G
#8adbb4 @23370759@9@121@0.20@4G
#ffffff @Total@4498 [#]@60034 [m]@100.00 [%]@
