Timestamp,NodeId,Latitude,Longitude,Tech,ARFCN,Code,PLMNId,LAC,CellId,Sig Tech,Sig Pow,Sig Qual,Color Value,Color Name
2022-05-27 19:10:53,2386,35.2641,51.15243,4G,1423,265,43211,42221,23387653,4G,-83.2,-6.5,1423,1423
2022-05-27 19:10:56,2386,35.2649,51.15286,4G,1423,265,43211,42221,23387653,4G,-80.6,-6.2,1423,1423
2022-05-27 19:10:59,2386,35.2657,51.15332,4G,1423,265,43211,42221,23387653,4G,-80.2,-5.8,1423,1423
2022-05-27 19:11:02,2386,35.26648,51.15377,4G,1423,265,43211,42221,23387653,4G,-72.3,-8,1423,1423
2022-05-27 19:11:05,2386,35.26725,51.15423,4G,1423,265,43211,42221,23387653,4G,-72.5,-6.7,1423,1423
2022-05-27 19:11:08,2386,35.26802,51.15471,4G,1423,265,43211,42221,23387653,4G,-72.8,-7,1423,1423
2022-05-27 19:11:11,2386,35.26877,51.15519,4G,1423,265,43211,42221,23387653,4G,-69,-7.2,1423,1423
2022-05-27 19:11:14,2386,35.26949,51.15566,4G,1423,265,43211,42221,23387653,4G,-61,-7.2,1423,1423
2022-05-27 19:11:17,2386,35.27018,51.15614,4G,1423,265,43211,42221,23387653,4G,-60.5,-9.3,1423,1423
2022-05-27 19:11:20,2386,35.27089,51.15664,4G,1423,265,43211,42221,23387653,4G,-72,-7.3,1423,1423
2022-05-27 19:11:23,2386,35.27161,51.15717,4G,1423,266,43211,42221,23387652,4G,-76.8,-9.2,1423,1423
2022-05-27 19:11:26,2386,35.27234,51.15771,4G,1423,266,43211,42221,23387652,4G,-65,-5.5,1423,1423
2022-05-27 19:11:29,2386,35.27306,51.15825,4G,1423,266,43211,42221,23387652,4G,-69.7,-6.2,1423,1423
2022-05-27 19:11:32,2386,35.27377,51.15879,4G,1423,266,43211,42221,23387652,4G,-75,-5.2,1423,1423
2022-05-27 19:11:35,2386,35.27447,51.15931,4G,1423,266,43211,42221,23387652,4G,-72.4,-5.4,1423,1423
2022-05-27 19:11:38,2386,35.27517,51.15984,4G,1423,266,43211,42221,23387652,4G,-73.7,-7,1423,1423
2022-05-27 19:11:41,2386,35.27587,51.16034,4G,1423,266,43211,42221,23387652,4G,-76.3,-7.2,1423,1423
2022-05-27 19:11:44,2386,35.27656,51.16081,4G,1423,266,43211,42221,23387652,4G,-76.2,-6,1423,1423
2022-05-27 19:11:47,2386,35.27722,51.16125,4G,1423,266,43211,42221,23387652,4G,-80.3,-5.3,1423,1423
2022-05-27 19:11:50,2386,35.27788,51.16166,4G,1423,266,43211,42221,23387652,4G,-82.2,-5.7,1423,1423
2022-05-27 19:11:53,2386,35.27855,51.16209,4G,1423,266,43211,42221,23387652,4G,-77.3,-5,1423,1423
2022-05-27 19:11:56,2386,35.27926,51.16252,4G,1423,266,43211,42221,23387652,4G,-81.5,-7,1423,1423
2022-05-27 19:11:59,2386,35.27999,51.16295,4G,1423,266,43211,42221,23387652,4G,-83,-7.3,1423,1423
2022-05-27 19:12:02,2386,35.28075,51.16338,4G,1423,266,43211,42221,23387652,4G,-82.2,-7.5,1423,1423
2022-05-27 19:12:05,2386,35.28152,51.1638,4G,1423,266,43211,42221,23387652,4G,-85.2,-7,1423,1423
2022-05-27 19:12:08,2386,35.28229,51.16421,4G,1423,266,43211,42221,23387652,4G,-89.8,-7,1423,1423
2022-05-27 19:12:11,2386,35.28305,51.16459,4G,1423,266,43211,42221,23387652,4G,-91.8,-7.5,1423,1423
2022-05-27 19:12:14,2386,35.28381,51.16496,4G,1423,266,43211,42221,23387652,4G,-84,-7.3,1423,1423
2022-05-27 19:12:17,2386,35.28458,51.1653,4G,1423,266,43211,42221,23387652,4G,-87.5,-7.5,1423,1423
2022-05-27 19:12:20,2386,35.28535,51.16564,4G,1423,266,43211,42221,23387652,4G,-87,-7.3,1423,1423
2022-05-27 19:12:23,2386,35.28611,51.166,4G,1423,266,43211,42221,23387652,4G,-92,-7,1423,1423
2022-05-27 19:12:26,2386,35.28688,51.16632,4G,1423,266,43211,42221,23387652,4G,-95.5,-9,1423,1423
2022-05-27 19:12:29,2386,35.28766,51.16663,4G,1423,395,43211,42221,23131910,4G,-94,-7.8,1423,1423
2022-05-27 19:12:32,2386,35.28847,51.16693,4G,1423,395,43211,42221,23131910,4G,-95,-10.7,1423,1423
2022-05-27 19:12:35,2386,35.2893,51.16722,4G,1423,395,43211,42221,23131910,4G,-94.2,-8.7,1423,1423
2022-05-27 19:12:38,2386,35.29015,51.1675,4G,1423,395,43211,42221,23131910,4G,-87.7,-9.2,1423,1423
2022-05-27 19:12:41,2386,35.29101,51.16777,4G,1423,395,43211,42221,23131910,4G,-84.7,-8,1423,1423
2022-05-27 19:12:44,2386,35.29188,51.16803,4G,1423,395,43211,42221,23131910,4G,-90.5,-9,1423,1423
2022-05-27 19:12:47,2386,35.29274,51.16826,4G,1423,395,43211,42221,23131910,4G,-85.7,-8,1423,1423
2022-05-27 19:12:50,2386,35.29359,51.16848,4G,1423,395,43211,42221,23131910,4G,-84.3,-8.8,1423,1423
2022-05-27 19:12:53,2386,35.29444,51.16868,4G,1423,395,43211,42221,23131910,4G,-87,-10.3,1423,1423
2022-05-27 19:12:56,2386,35.29528,51.16885,4G,1423,395,43211,42221,23131910,4G,-90,-10,1423,1423
2022-05-27 19:12:59,2386,35.29609,51.16901,4G,1423,395,43211,42221,23131910,4G,-89.3,-9,1423,1423
2022-05-27 19:13:02,2386,35.29688,51.16916,4G,1423,395,43211,42221,23131910,4G,-81.6,-9.4,1423,1423
2022-05-27 19:13:05,2386,35.29764,51.1693,4G,1423,395,43211,42221,23131910,4G,-84.3,-10,1423,1423
2022-05-27 19:13:08,2386,35.29839,51.16944,4G,1423,395,43211,42221,23131910,4G,-86.2,-10.3,1423,1423
2022-05-27 19:13:11,2386,35.29916,51.16957,4G,1423,395,43211,42221,23131910,4G,-83.6,-9,1423,1423
2022-05-27 19:13:14,2386,35.29991,51.1697,4G,1423,395,43211,42221,23131910,4G,-85.3,-9,1423,1423
2022-05-27 19:13:17,2386,35.30065,51.16984,4G,1423,395,43211,42221,23131910,4G,-90,-9,1423,1423
2022-05-27 19:13:20,2386,35.30139,51.17001,4G,1423,395,43211,42221,23131910,4G,-95,-9.2,1423,1423
2022-05-27 19:13:23,2386,35.30211,51.17018,4G,1423,395,43211,42221,23131910,4G,-91.2,-9.2,1423,1423
2022-05-27 19:13:26,2386,35.30282,51.17035,4G,1423,395,43211,42221,23131910,4G,-83,-7,1423,1423
2022-05-27 19:13:29,2386,35.3035,51.17053,4G,1423,395,43211,42221,23131910,4G,-78.3,-7.8,1423,1423
2022-05-27 19:13:32,2386,35.30409,51.1707,4G,1423,395,43211,42221,23131910,4G,-85.2,-6.6,1423,1423
2022-05-27 19:13:35,2386,35.30466,51.17087,4G,1423,395,43211,42221,23131910,4G,-79.7,-8.3,1423,1423
2022-05-27 19:13:38,2386,35.30521,51.17107,4G,1423,395,43211,42221,23131910,4G,-71.3,-6,1423,1423
2022-05-27 19:13:41,2386,35.30576,51.17127,4G,1423,395,43211,42221,23131910,4G,-72,-8,1423,1423
2022-05-27 19:13:44,2386,35.30633,51.17146,4G,1423,395,43211,42221,23131910,4G,-73.2,-6.7,1423,1423
2022-05-27 19:13:47,2386,35.30691,51.17166,4G,1423,395,43211,42221,23131910,4G,-74.2,-9.4,1423,1423
2022-05-27 19:13:50,2386,35.30745,51.17185,4G,1423,395,43211,42221,23131910,4G,-76.3,-7.3,1423,1423
2022-05-27 19:13:53,2386,35.30792,51.17203,4G,1423,395,43211,42221,23131910,4G,-72,-6.5,1423,1423
2022-05-27 19:13:56,2386,35.30835,51.17219,4G,1423,395,43211,42221,23131910,4G,-72.3,-7.2,1423,1423
2022-05-27 19:13:59,2386,35.30877,51.17235,4G,1423,395,43211,42221,23131910,4G,-72.2,-7.8,1423,1423
2022-05-27 19:14:02,2386,35.30924,51.17254,4G,1423,395,43211,42221,23131910,4G,-69.2,-8.5,1423,1423
2022-05-27 19:14:05,2386,35.30971,51.17273,4G,1423,395,43211,42221,23131910,4G,-72.8,-9.8,1423,1423
2022-05-27 19:14:08,2386,35.31017,51.17292,4G,1423,395,43211,42221,23131910,4G,-70,-8.2,1423,1423
2022-05-27 19:14:11,2386,35.3106,51.1731,4G,1423,395,43211,42221,23131910,4G,-74,-9,1423,1423
2022-05-27 19:14:14,2386,35.31103,51.17329,4G,1423,393,43211,42221,23131918,4G,-79.8,-10.7,1423,1423
2022-05-27 19:14:17,2386,35.31141,51.17351,4G,1423,393,43211,42221,23131918,4G,-76,-8.8,1423,1423
2022-05-27 19:14:20,2386,35.31169,51.17377,4G,1423,393,43211,42221,23131918,4G,-79.8,-9,1423,1423
2022-05-27 19:14:23,2386,35.31186,51.17408,4G,1423,393,43211,42221,23131918,4G,-82.8,-10.2,1423,1423
2022-05-27 19:14:26,2386,35.31196,51.1744,4G,1423,393,43211,42221,23131918,4G,-79.2,-8.5,1423,1423
2022-05-27 19:14:29,2386,35.31203,51.17471,4G,1423,393,43211,42221,23131918,4G,-74.3,-8.3,1423,1423
2022-05-27 19:14:32,2386,35.31211,51.17496,4G,1423,393,43211,42221,23131918,4G,-74.6,-9.4,1423,1423
2022-05-27 19:14:38,2386,35.3121,51.17513,4G,1423,393,43211,42221,23131918,4G,-75.8,-8.8,1423,1423
2022-05-27 19:14:50,2386,35.31212,51.17531,4G,1423,393,43211,42221,23131918,4G,-72.5,-8.6,1423,1423
2022-05-27 19:18:11,2386,35.31213,51.17544,4G,1423,393,43211,42221,23131918,4G,-77.7,-8.9,1423,1423
2022-05-27 19:20:11,2386,35.31215,51.17558,4G,1423,393,43211,42221,23131918,4G,-79,-10,1423,1423
2022-05-27 19:20:14,2386,35.31227,51.17558,4G,1423,393,43211,42221,23131918,4G,-82,-10.5,1423,1423
2022-05-27 19:20:17,2386,35.31248,51.17553,4G,1423,393,43211,42221,23131918,4G,-86.3,-11,1423,1423
2022-05-27 19:20:20,2386,35.3127,51.17549,4G,1423,393,43211,42221,23131918,4G,-84.7,-12,1423,1423
2022-05-27 19:20:23,2386,35.31296,51.17548,4G,1423,393,43211,42221,23131918,4G,-84.3,-11.3,1423,1423
2022-05-27 19:20:26,2386,35.31323,51.17545,4G,1423,394,43211,42221,23131908,4G,-81.3,-10.3,1423,1423
2022-05-27 19:20:29,2386,35.3135,51.17543,4G,1423,394,43211,42221,23131908,4G,-79.5,-9,1423,1423
2022-05-27 19:20:32,2386,35.31378,51.17542,4G,1423,394,43211,42221,23131908,4G,-80.8,-8.2,1423,1423
2022-05-27 19:20:35,2386,35.3141,51.17539,4G,1423,394,43211,42221,23131908,4G,-76,-8,1423,1423
2022-05-27 19:20:38,2386,35.31441,51.17541,4G,1423,394,43211,42221,23131908,4G,-72,-7.8,1423,1423
2022-05-27 19:20:41,2386,35.31471,51.17554,4G,1423,394,43211,42221,23131908,4G,-70.3,-6.5,1423,1423
2022-05-27 19:20:44,2386,35.31498,51.17568,4G,1423,394,43211,42221,23131908,4G,-68.5,-8,1423,1423
2022-05-27 19:20:47,2386,35.31511,51.17574,4G,1423,394,43211,42221,23131908,4G,-70.4,-7.9,1423,1423
2022-05-27 19:21:23,2386,35.31523,51.17579,4G,1423,394,43211,42221,23131908,4G,-70.5,-8.5,1423,1423
2022-05-27 19:21:26,2386,35.31543,51.17587,4G,1423,394,43211,42221,23131908,4G,-69.2,-6.5,1423,1423
2022-05-27 19:21:29,2386,35.31569,51.17597,4G,1423,394,43211,42221,23131908,4G,-72.4,-7.2,1423,1423
2022-05-27 19:21:32,2386,35.316,51.17608,4G,1423,394,43211,42221,23131908,4G,-77,-7.8,1423,1423
2022-05-27 19:21:35,2386,35.31634,51.17618,4G,1423,394,43211,42221,23131908,4G,-78.7,-8.3,1423,1423
2022-05-27 19:21:38,2386,35.31666,51.17626,4G,1423,394,43211,42221,23131908,4G,-79.6,-7.4,1423,1423
2022-05-27 19:21:41,2386,35.31696,51.17639,4G,1423,394,43211,42221,23131908,4G,-78.3,-9.3,1423,1423
2022-05-27 19:21:44,2386,35.31731,51.17659,4G,1423,394,43211,42221,23131908,4G,-77,-7.2,1423,1423
2022-05-27 19:21:47,2386,35.31773,51.17684,4G,1423,394,43211,42221,23131908,4G,-76.6,-7.8,1423,1423
2022-05-27 19:21:50,2386,35.31822,51.17714,4G,1423,394,43211,42221,23131908,4G,-79.7,-6.8,1423,1423
2022-05-27 19:21:53,2386,35.31873,51.17746,4G,1423,394,43211,42221,23131908,4G,-78.2,-7,1423,1423
2022-05-27 19:21:56,2386,35.31926,51.1778,4G,1423,394,43211,42221,23131908,4G,-77.5,-9.3,1423,1423
2022-05-27 19:21:59,2386,35.31982,51.17817,4G,1423,394,43211,42221,23131908,4G,-79.7,-8.5,1423,1423
2022-05-27 19:22:02,2386,35.32039,51.17855,4G,1423,394,43211,42221,23131908,4G,-80,-8.8,1423,1423
2022-05-27 19:22:05,2386,35.32097,51.17894,4G,1423,394,43211,42221,23131908,4G,-78.2,-8.4,1423,1423
2022-05-27 19:22:08,2386,35.32155,51.17933,4G,1423,394,43211,42221,23131908,4G,-80.3,-8.8,1423,1423
2022-05-27 19:22:11,2386,35.32213,51.17972,4G,1423,394,43211,42221,23131908,4G,-79.8,-6.8,1423,1423
2022-05-27 19:22:14,2386,35.32271,51.1801,4G,1423,394,43211,42221,23131908,4G,-80.2,-7.5,1423,1423
2022-05-27 19:22:17,2386,35.32329,51.1805,4G,1423,394,43211,42221,23131908,4G,-82.5,-9.8,1423,1423
2022-05-27 19:22:20,2386,35.32389,51.18091,4G,1423,394,43211,42221,23131908,4G,-80.5,-8.7,1423,1423
2022-05-27 19:22:23,2386,35.32449,51.1813,4G,1423,394,43211,42221,23131908,4G,-85.8,-8.7,1423,1423
2022-05-27 19:22:26,2386,35.32507,51.18169,4G,1423,394,43211,42221,23131908,4G,-92.3,-8.2,1423,1423
2022-05-27 19:22:29,2386,35.32565,51.18207,4G,1423,394,43211,42221,23131908,4G,-90,-7.3,1423,1423
2022-05-27 19:22:32,2386,35.32621,51.18245,4G,1423,394,43211,42221,23131908,4G,-95.7,-8.8,1423,1423
2022-05-27 19:22:35,2386,35.32677,51.18283,4G,1423,394,43211,42221,23131908,4G,-99.2,-9.4,1423,1423
2022-05-27 19:22:38,2386,35.32734,51.18321,4G,1423,394,43211,42221,23131908,4G,-102.7,-10.3,1423,1423
2022-05-27 19:22:41,2386,35.32792,51.1836,4G,1423,394,43211,42221,23131908,4G,-103,-10.5,1423,1423
2022-05-27 19:22:44,2386,35.32853,51.184,4G,1423,394,43211,42221,23131908,4G,-100.2,-8.8,1423,1423
2022-05-27 19:22:47,2386,35.32913,51.18441,4G,1423,394,43211,42221,23131908,4G,-98.5,-8.7,1423,1423
2022-05-27 19:22:50,2386,35.32973,51.18481,4G,1423,394,43211,42221,23131908,4G,-99,-10,1423,1423
2022-05-27 19:22:53,2386,35.33033,51.18521,4G,1423,394,43211,42221,23131908,4G,-98.3,-9.8,1423,1423
2022-05-27 19:22:56,2386,35.33092,51.18561,4G,1423,394,43211,42221,23131908,4G,-94.4,-8.8,1423,1423
2022-05-27 19:22:59,2386,35.3315,51.18599,4G,1423,394,43211,42221,23131908,4G,-94.8,-9.5,1423,1423
2022-05-27 19:23:02,2386,35.33208,51.18638,4G,1423,394,43211,42221,23131908,4G,-93,-8,1423,1423
2022-05-27 19:23:05,2386,35.33264,51.18674,4G,1423,394,43211,42221,23131908,4G,-89.2,-8.2,1423,1423
2022-05-27 19:23:08,2386,35.33321,51.18709,4G,1423,394,43211,42221,23131908,4G,-93,-9.2,1423,1423
2022-05-27 19:23:11,2386,35.33377,51.18743,4G,1423,394,43211,42221,23131908,4G,-93.4,-9,1423,1423
2022-05-27 19:23:14,2386,35.33434,51.18777,4G,1423,394,43211,42221,23131908,4G,-93.3,-9.8,1423,1423
2022-05-27 19:23:17,2386,35.33493,51.18812,4G,1423,394,43211,42221,23131908,4G,-93.3,-9.5,1423,1423
2022-05-27 19:23:20,2386,35.33556,51.18847,4G,1423,394,43211,42221,23131908,4G,-94.7,-7.5,1423,1423
2022-05-27 19:23:23,2386,35.33619,51.18882,4G,1423,495,43211,42221,23388933,4G,-94.3,-8.3,1423,1423
2022-05-27 19:23:26,2386,35.33681,51.18915,4G,1423,495,43211,42221,23388933,4G,-92,-9.5,1423,1423
2022-05-27 19:23:29,2386,35.33743,51.18947,4G,1423,346,43211,42221,23357957,4G,-92,-9.7,1423,1423
2022-05-27 19:23:32,2386,35.33807,51.18979,4G,1423,346,43211,42221,23357957,4G,-96,-10.7,1423,1423
2022-05-27 19:23:35,2386,35.33872,51.19011,4G,1423,495,43211,42221,23388933,4G,-101.7,-13,1423,1423
2022-05-27 19:23:38,2386,35.33937,51.19041,4G,1423,495,43211,42221,23388933,4G,-97.5,-9,1423,1423
2022-05-27 19:23:41,2386,35.34002,51.19071,4G,1423,495,43211,42221,23388933,4G,-100.5,-10.8,1423,1423
2022-05-27 19:23:44,2386,35.34065,51.19099,4G,1423,495,43211,42221,23388933,4G,-98.3,-10.2,1423,1423
2022-05-27 19:23:47,2386,35.34132,51.19127,4G,1423,495,43211,42221,23388933,4G,-97,-9.5,1423,1423
2022-05-27 19:23:50,2386,35.34198,51.19153,4G,1423,495,43211,42221,23388933,4G,-93.7,-8.3,1423,1423
2022-05-27 19:23:53,2386,35.34263,51.19179,4G,1423,495,43211,42221,23388933,4G,-98.4,-9,1423,1423
2022-05-27 19:23:56,2386,35.34329,51.19205,4G,1423,495,43211,42221,23388933,4G,-95,-9,1423,1423
2022-05-27 19:23:59,2386,35.34391,51.19229,4G,1423,495,43211,42221,23388933,4G,-93.3,-10,1423,1423
2022-05-27 19:24:02,2386,35.34446,51.19248,4G,1423,495,43211,42221,23388933,4G,-93.2,-7.7,1423,1423
2022-05-27 19:24:05,2386,35.34494,51.19265,4G,1423,495,43211,42221,23388933,4G,-94,-9,1423,1423
2022-05-27 19:24:08,2386,35.34528,51.19278,4G,1423,495,43211,42221,23388933,4G,-92.5,-9,1423,1423
2022-05-27 19:24:11,2386,35.34544,51.19286,4G,1423,495,43211,42221,23388933,4G,-87.1,-7.9,1423,1423
2022-05-27 19:27:03,2386,35.34567,51.19289,4G,1423,495,43211,42221,23388933,4G,-84,-8.3,1423,1423
2022-05-27 19:27:06,2386,35.34601,51.19299,4G,1423,495,43211,42221,23388933,4G,-90,-8.2,1423,1423
2022-05-27 19:27:09,2386,35.34638,51.19309,4G,1423,495,43211,42221,23388933,4G,-95.5,-8.5,1423,1423
2022-05-27 19:27:11,2386,35.34668,51.19318,4G,1423,495,43211,42221,23388933,4G,-95.7,-9.3,1423,1423
2022-05-27 19:27:15,2386,35.3473,51.19336,4G,1423,495,43211,42221,23388933,4G,-95,-7.5,1423,1423
2022-05-27 19:27:18,2386,35.34783,51.1935,4G,1423,495,43211,42221,23388933,4G,-95.5,-8.5,1423,1423
2022-05-27 19:27:20,2386,35.34819,51.19359,4G,1423,495,43211,42221,23388933,4G,-93,-9,1423,1423
2022-05-27 19:27:24,2386,35.34891,51.19378,4G,1423,495,43211,42221,23388933,4G,-94.7,-9,1423,1423
2022-05-27 19:27:27,2386,35.34945,51.19391,4G,1423,495,43211,42221,23388933,4G,-98.5,-12,1423,1423
2022-05-27 19:27:30,2386,35.34999,51.19403,4G,1423,495,43211,42221,23388933,4G,-103.2,-13.7,1423,1423
2022-05-27 19:27:33,2386,35.35053,51.19415,4G,1423,74,43211,42221,23632646,4G,-99,-13,1423,1423
2022-05-27 19:27:36,2386,35.35108,51.19427,4G,1423,497,43211,42221,23388934,4G,-101,-11,1423,1423
2022-05-27 19:27:39,2386,35.35163,51.19438,4G,1423,497,43211,42221,23388934,4G,-91.7,-11.7,1423,1423
2022-05-27 19:27:41,2386,35.35198,51.19445,4G,1423,74,43211,42221,23632646,4G,-99.5,-13.5,1423,1423
2022-05-27 19:27:45,2386,35.35269,51.19458,4G,1423,74,43211,42221,23632646,4G,-94,-10,1423,1423
2022-05-27 19:27:48,2386,35.35322,51.19466,4G,1423,74,43211,42221,23632646,4G,-90,-9.3,1423,1423
2022-05-27 19:27:51,2386,35.35372,51.19475,4G,1423,74,43211,42221,23632646,4G,-94,-9,1423,1423
2022-05-27 19:27:54,2386,35.3542,51.19481,4G,1423,74,43211,42221,23632646,4G,-85.7,-8.7,1423,1423
2022-05-27 19:27:57,2386,35.35468,51.19488,4G,1423,74,43211,42221,23632646,4G,-84.3,-8,1423,1423
2022-05-27 19:28:00,2386,35.35513,51.19495,4G,1423,74,43211,42221,23632646,4G,-83.3,-7.3,1423,1423
2022-05-27 19:28:03,2386,35.35559,51.195,4G,1423,74,43211,42221,23632646,4G,-84.2,-9,1423,1423
2022-05-27 19:28:06,2386,35.35601,51.19505,4G,1423,74,43211,42221,23632646,4G,-83.3,-9.3,1423,1423
2022-05-27 19:28:09,2386,35.35644,51.19508,4G,1423,497,43211,42221,23388934,4G,-84.7,-10.7,1423,1423
2022-05-27 19:28:12,2386,35.35693,51.19511,4G,1423,497,43211,42221,23388934,4G,-82,-9,1423,1423
2022-05-27 19:28:15,2386,35.35748,51.19517,4G,1423,74,43211,42221,23632646,4G,-82.7,-8.3,1423,1423
2022-05-27 19:28:18,2386,35.35806,51.19522,4G,1423,74,43211,42221,23632646,4G,-83,-8.2,1423,1423
2022-05-27 19:28:21,2386,35.35864,51.19526,4G,1423,497,43211,42221,23388934,4G,-85,-14.3,1423,1423
2022-05-27 19:28:24,2386,35.35921,51.19528,4G,1423,74,43211,42221,23632646,4G,-81.7,-10,1423,1423
2022-05-27 19:28:27,2386,35.35979,51.19532,4G,1423,74,43211,42221,23632646,4G,-81.7,-9.3,1423,1423
2022-05-27 19:28:30,2386,35.3604,51.19535,4G,1423,74,43211,42221,23632646,4G,-89.7,-11.7,1423,1423
2022-05-27 19:28:33,2386,35.36102,51.19537,4G,1423,74,43211,42221,23632646,4G,-86.8,-11.2,1423,1423
2022-05-27 19:28:36,2386,35.36164,51.19538,4G,1423,74,43211,42221,23632646,4G,-83,-8,1423,1423
2022-05-27 19:28:39,2386,35.36229,51.1954,4G,1423,439,43211,42221,23387910,4G,-81.7,-11.5,1423,1423
2022-05-27 19:28:42,2386,35.36295,51.19542,4G,1423,439,43211,42221,23387910,4G,-80.3,-12,1423,1423
2022-05-27 19:28:45,2386,35.36364,51.19543,4G,1423,439,43211,42221,23387910,4G,-75.3,-11.3,1423,1423
2022-05-27 19:28:48,2386,35.36435,51.19545,4G,1423,439,43211,42221,23387910,4G,-71.2,-7.2,1423,1423
2022-05-27 19:28:51,2386,35.36508,51.19548,4G,1423,439,43211,42221,23387910,4G,-77.3,-8.3,1423,1423
2022-05-27 19:28:54,2386,35.36584,51.1955,4G,1423,439,43211,42221,23387910,4G,-70.5,-4.5,1423,1423
2022-05-27 19:28:57,2386,35.3666,51.19553,4G,1423,439,43211,42221,23387910,4G,-73.6,-8,1423,1423
2022-05-27 19:29:00,2386,35.36737,51.19557,4G,1423,439,43211,42221,23387910,4G,-64.4,-7.2,1423,1423
2022-05-27 19:29:03,2386,35.36814,51.19561,4G,1423,439,43211,42221,23387910,4G,-65.5,-8,1423,1423
2022-05-27 19:29:06,2386,35.36887,51.19565,4G,1423,76,43211,42221,23632644,4G,-76,-9.3,1423,1423
2022-05-27 19:29:09,2386,35.36957,51.1957,4G,1423,76,43211,42221,23632644,4G,-74.7,-8.2,1423,1423
2022-05-27 19:29:12,2386,35.37025,51.19576,4G,1423,39,43211,42221,23388420,4G,-75,-11.2,1423,1423
2022-05-27 19:29:15,2386,35.37095,51.19581,4G,1423,76,43211,42221,23632644,4G,-81.3,-13.3,1423,1423
2022-05-27 19:29:18,2386,35.37167,51.19588,4G,1423,76,43211,42221,23632644,4G,-77.8,-10.7,1423,1423
2022-05-27 19:29:21,2386,35.3724,51.19597,4G,1423,76,43211,42221,23632644,4G,-80,-10.3,1423,1423
2022-05-27 19:29:24,2386,35.37312,51.19606,4G,1423,76,43211,42221,23632644,4G,-79,-11.7,1423,1423
2022-05-27 19:29:27,2386,35.37383,51.19616,4G,1423,76,43211,42221,23632644,4G,-80.5,-11,1423,1423
2022-05-27 19:29:30,2386,35.37452,51.19626,4G,1423,76,43211,42221,23632644,4G,-84.7,-14.3,1423,1423
2022-05-27 19:29:33,2386,35.37521,51.19636,4G,1423,76,43211,42221,23632644,4G,-83.3,-12,1423,1423
2022-05-27 19:29:36,2386,35.37591,51.19647,4G,1423,76,43211,42221,23632644,4G,-83.5,-12.2,1423,1423
2022-05-27 19:29:39,2386,35.37663,51.1966,4G,1423,39,43211,42221,23388420,4G,-88,-13.8,1423,1423
2022-05-27 19:29:42,2386,35.37737,51.19675,4G,1423,76,43211,42221,23632644,4G,-84.2,-11.5,1423,1423
2022-05-27 19:29:45,2386,35.37812,51.19691,4G,1423,76,43211,42221,23632644,4G,-83.7,-11.7,1423,1423
2022-05-27 19:29:48,2386,35.37888,51.19708,4G,1423,76,43211,42221,23632644,4G,-86.7,-11.5,1423,1423
2022-05-27 19:29:51,2386,35.37962,51.19725,4G,1423,76,43211,42221,23632644,4G,-83,-11,1423,1423
2022-05-27 19:29:54,2386,35.38033,51.19741,4G,1423,76,43211,42221,23632644,4G,-86,-11.3,1423,1423
2022-05-27 19:29:57,2386,35.38101,51.19757,4G,1423,76,43211,42221,23632644,4G,-86.3,-12.3,1423,1423
2022-05-27 19:30:00,2386,35.38171,51.19774,4G,1423,76,43211,42221,23632644,4G,-93,-15,1423,1423
2022-05-27 19:30:03,2386,35.38242,51.19793,4G,1423,76,43211,42221,23632644,4G,-91.2,-15.7,1423,1423
2022-05-27 19:30:06,2386,35.38314,51.19812,4G,1423,497,43211,42221,23388934,4G,-87,-13,1423,1423
2022-05-27 19:30:09,2386,35.38385,51.19832,4G,1423,497,43211,42221,23388934,4G,-84.5,-10.5,1423,1423
2022-05-27 19:30:12,2386,35.38457,51.19853,4G,1423,497,43211,42221,23388934,4G,-85,-9.5,1423,1423
2022-05-27 19:30:15,2386,35.38531,51.19875,4G,1423,497,43211,42221,23388934,4G,-89,-13,1423,1423
2022-05-27 19:30:18,2386,35.38603,51.19897,4G,1423,497,43211,42221,23388934,4G,-91,-13,1423,1423
2022-05-27 19:30:21,2386,35.38676,51.19922,4G,1423,76,43211,42221,23632644,4G,-93,-14.7,1423,1423
2022-05-27 19:30:24,2386,35.38748,51.19946,4G,1423,76,43211,42221,23632644,4G,-92,-15.5,1423,1423
2022-05-27 19:30:27,2386,35.38817,51.19968,4G,1423,501,43211,42221,23660804,4G,-96,-18,1423,1423
2022-05-27 19:30:30,2386,35.38884,51.19989,4G,1423,501,43211,42221,23660804,4G,-93,-14.7,1423,1423
2022-05-27 19:30:33,2386,35.38952,51.2001,4G,1423,501,43211,42221,23660804,4G,-93,-14,1423,1423
2022-05-27 19:30:36,2386,35.39022,51.20032,4G,1423,501,43211,42221,23660804,4G,-91.2,-13.3,1423,1423
2022-05-27 19:30:39,2386,35.39096,51.20055,4G,1423,501,43211,42221,23660804,4G,-91.3,-12,1423,1423
2022-05-27 19:30:42,2386,35.3917,51.20077,4G,1423,501,43211,42221,23660804,4G,-94.8,-14.8,1423,1423
2022-05-27 19:30:45,2386,35.39247,51.20099,4G,1423,501,43211,42221,23660804,4G,-95,-16,1423,1423
2022-05-27 19:30:48,2386,35.39323,51.20119,4G,1423,501,43211,42221,23660804,4G,-94,-15.7,1423,1423
2022-05-27 19:30:51,2386,35.39398,51.20137,4G,1423,501,43211,42221,23660804,4G,-95.8,-17,1423,1423
2022-05-27 19:30:54,2386,35.39472,51.20155,4G,1423,76,43211,42221,23632644,4G,-97,-16,1423,1423
